LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
4217730,Northern Tioga SD,42,110 Ellison Road,Elkland,PA,16920,42,42117,Tioga County,41.99159,-77.30434100000001,N,N,0,N,N,N,N,4210,42068,42025,2017-2018,42,36.66,2,"42, 43"
4217760,Northern York County SD,42,650 S Baltimore St,Dillsburg,PA,17019,42,42133,York County,40.09566,-77.028881,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42092,42031,2017-2018,41,33.95,3,"21, 41, 42"
4217770,Northgate SD,42,591 Union Ave,Pittsburgh,PA,15202,42,42003,Allegheny County,40.50641,-80.056858,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42020,42042,2017-2018,21,0.0,1,21
4217790,Northwest Area SD,42,243 Thorne Hill Rd,Shickshinny,PA,18655,42,42079,Luzerne County,41.182968,-76.189355,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4211,42116,42020,2017-2018,42,21.76,2,"41, 42"
4217850,Northwestern Lehigh SD,42,6493 Route 309,New Tripoli,PA,18066,42,42077,Lehigh County,40.681090000000005,-75.72429600000001,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42187,42016,2017-2018,41,0.0,1,41
4217880,Northwestern  SD,42,100 Harthan Way,Albion,PA,16401,42,42049,Erie County,41.889759000000005,-80.352897,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4203,42017,42049,2017-2018,31,44.7,2,"31, 41"
4217940,Norwin SD,42,281 McMahon Dr,North Huntingdon,PA,15642,42,42129,Westmoreland County,40.324850000000005,-79.72398100000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42056,42039,2017-2018,21,0.0,1,21
4218030,Octorara Area SD,42,228 Highland Rd Suite 1,Atglen,PA,19310,42,42029,Chester County,39.9344,-75.94577100000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42013,42019,2017-2018,41,0.0,1,41
4218090,Oil City Area SD,42,825 Grandview Road,Oil City,PA,16301,42,42121,Venango County,41.4417,-79.687,36340,"Oil City, PA",2,N,N,N,N,4205,42064,42021,2017-2018,33,0.0,1,33
4218120,Old Forge SD,42,300 Marion St,Old Forge,PA,18518,42,42069,Lackawanna County,41.371355,-75.741545,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4217,42114,42022,2017-2018,21,0.0,1,21
4218150,Oley Valley SD,42,17 Jefferson St,Oley,PA,19547,42,42011,Berks County,40.386545,-75.785788,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42130,42011,2017-2018,41,34.42,2,"21, 41"
4218210,Oswayo Valley SD,42,277 S. Oswayo Street,Shinglehouse,PA,16748,42,42105,Potter County,41.95926,-78.190601,N,N,0,N,N,N,N,4205,42067,42025,2017-2018,42,0.0,1,42
4218240,Otto-Eldred SD,42,143 R L Sweitzer Dr,Duke Center,PA,16729,42,42083,McKean County,41.937679,-78.47462,14620,"Bradford, PA",2,N,N,N,N,4205,42067,42025,2017-2018,42,0.0,1,42
4218270,Owen J Roberts SD,42,901 Ridge Rd,Pottstown,PA,19465,42,42029,Chester County,40.17696,-75.657251,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42026,42044,2017-2018,41,32.54,3,"21, 22, 41"
4218300,Oxford Area SD,42,125 Bell Tower Lane,Oxford,PA,19363,42,42029,Chester County,39.81743,-75.968121,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4216,42013,42019,2017-2018,21,0.0,1,21
4218330,Palisades SD,42,39 Thomas Free Dr,Kintnersville,PA,18930,42,42017,Bucks County,40.523119,-75.198544,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4208,42143,42024,2017-2018,42,24.0,2,"41, 42"
4218360,Palmerton Area SD,42,680 Fourth Street,Palmerton,PA,18071,42,42025,Carbon County,40.803303,-75.608294,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4217,42122,42014,2017-2018,21,19.79,2,"21, 41"
4218390,Palmyra Area SD,42,1125 Park Dr,Palmyra,PA,17078,42,42075,Lebanon County,40.29955,-76.5847,30140,"Lebanon, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4215,42101,42048,2017-2018,21,0.0,1,21
4218450,Panther Valley SD,42,1 Panther Way,Lansford,PA,18232,42,42025,Carbon County,40.843094,-75.850502,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4217,42124,42014,2017-2018,41,0.0,1,41
4218510,Parkland SD,42,1210 Springhouse Rd,Allentown,PA,18104,42,42077,Lehigh County,40.606095,-75.545305,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42183,42016,2017-2018,21,0.0,1,21
4218570,Pen Argyl Area SD,42,1620 Teels Rd,Pen Argyl,PA,18072,42,42095,Northampton County,40.839095,-75.283192,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42138,42040,2017-2018,21,40.82,2,"21, 41"
4218580,Penn-Delco SD,42,2821 Concord Rd,Aston,PA,19014,42,42045,Delaware County,39.85941,-75.411411,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42161,42009,2017-2018,21,0.0,1,21
4218590,Penn Hills SD,42,260 Aster St,Pittsburgh,PA,15235,42,42003,Allegheny County,40.48104,-79.813221,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42032,42043,2017-2018,21,0.0,1,21
4218630,Penn Manor SD,42,2950 Charlestown Rd,Lancaster,PA,17603,42,42071,Lancaster County,40.017657,-76.384418,29540,"Lancaster, PA",1,N,N,N,N,4216,42041,42013,2017-2018,21,44.83,2,"21, 41"
4218660,Penn-Trafford SD,42,1006 Harrison City-Export Rd,Harrison City,PA,15636,42,42129,Westmoreland County,40.3555,-79.6486,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42056,42039,2017-2018,21,0.0,1,21
4218740,Penncrest SD,42,18741 State Hwy 198,Saegertown,PA,16433,42,42039,Crawford County,41.720723,-80.165589,32740,"Meadville, PA",2,240,"Erie-Meadville, PA",N,N,4203,42006,42050,2017-2018,41,66.12,4,"32, 41, 42, 43"
4218750,Pennridge SD,42,1200 N 5th St,Perkasie,PA,18944,42,42017,Bucks County,40.38946,-75.275101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4208,42145,42010,2017-2018,41,39.45,2,"21, 41"
4218780,Penns Manor Area SD,42,6003 Route 553 Hwy,Clymer,PA,15728,42,42063,Indiana County,40.639257,-78.94497,26860,"Indiana, PA",2,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42062,42041,2017-2018,42,0.0,1,42
4218810,Penns Valley Area SD,42,4528 Penns Valley Road,Spring Mills,PA,16875,42,42027,Centre County,40.87498,-77.530321,44300,"State College, PA",1,524,"State College-DuBois, PA",N,N,4205,42171,42034,2017-2018,42,16.53,2,"41, 42"
4218840,Pennsbury SD,42,134 Yardley Ave,Fallsington,PA,19058,42,42017,Bucks County,40.18976,-74.817772,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4208,42140,42010,2017-2018,21,0.0,1,21
4218900,Pequea Valley SD,42,166 S New Holland Rd,Kinzers,PA,17535,42,42071,Lancaster County,40.022939,-76.060924,29540,"Lancaster, PA",1,N,N,N,N,4207,42100,42013,2017-2018,41,32.02,2,"21, 41"
4218930,Perkiomen Valley SD,42,3 Iron Bridge Dr,Collegeville,PA,19426,42,42091,Montgomery County,40.2066,-75.45960000000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42146,42024,2017-2018,21,11.07,2,"21, 41"
4218960,Peters Township SD,42,631 E McMurray Rd,McMurray,PA,15317,42,42125,Washington County,40.2823,-80.0802,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42040,42037,2017-2018,21,0.0,1,21
4218990,Philadelphia City SD,42,440 North Broad Street,Philadelphia,PA,19130,42,42101,Philadelphia County,39.96077,-75.162171,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4202,42182,42001,2017-2018,11,0.0,1,11
4219020,Philipsburg-Osceola Area SD,42,200 Short St,Philipsburg,PA,16866,42,42033,Clearfield County,40.88815,-78.236411,20180,"DuBois, PA",2,524,"State College-DuBois, PA",N,N,4205,42073,42035,2017-2018,32,0.0,1,32
4219050,Phoenixville Area SD,42,386 City Line Ave,Phoenixville,PA,19460,42,42029,Chester County,40.117024,-75.51350500000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42157,42019,2017-2018,21,0.0,1,21
4219140,Pine Grove Area SD,42,103 School St,Pine Grove,PA,17963,42,42107,Schuylkill County,40.558855,-76.380857,39060,"Pottsville, PA",2,N,N,N,N,4217,42125,42029,2017-2018,31,0.0,1,31
4219170,Pittsburgh SD,42,341 S Bellefield Ave,Pittsburgh,PA,15213,42,42003,Allegheny County,40.44468,-79.950661,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42023,42043,2017-2018,11,0.0,1,11
4219200,Pittston Area SD,42,5 Stout St,Pittston,PA,18640,42,42079,Luzerne County,41.3048,-75.7906,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4217,42118,42014,2017-2018,21,0.0,1,21
4219290,Pleasant Valley SD,42,2233 Route 115,Brodheadsville,PA,18322,42,42089,Monroe County,40.924709,-75.40824,20700,"East Stroudsburg, PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4217,42176,42040,2017-2018,41,36.29,2,"31, 41"
4219350,Plum Borough SD,42,900 Elicker Road,Plum,PA,15239,42,42003,Allegheny County,40.50811,-79.767591,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42032,42045,2017-2018,21,0.0,1,21
4219470,Colonial SD,42,230 Flourtown Rd,Plymouth Meeting,PA,19462,42,42091,Montgomery County,40.102059,-75.266148,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42148,42007,2017-2018,21,0.0,1,21
4219500,Pocono Mountain SD,42,135 Pocono Mountain School Road,Swiftwater,PA,18370,42,42089,Monroe County,41.101393,-75.32455,20700,"East Stroudsburg, PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4210,42115,42040,2017-2018,41,0.0,1,41
4219530,Port Allegany SD,42,20 Oak St,Port Allegany,PA,16743,42,42083,McKean County,41.8161,-78.270919,14620,"Bradford, PA",2,N,N,N,N,4205,42067,42025,2017-2018,43,0.0,1,43
4219560,Portage Area SD,42,84 Mountain Ave,Portage,PA,15946,42,42021,Cambria County,40.384481,-78.663314,27780,"Johnstown, PA",1,306,"Johnstown-Somerset, PA",N,N,4212,42072,42035,2017-2018,41,47.54,2,"31, 41"
4219650,Pottsgrove SD,42,1301 Kauffman Rd,Pottstown,PA,19464,42,42091,Montgomery County,40.26622,-75.622611,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42146,42044,2017-2018,22,0.0,1,22
4219680,Pottstown SD,42,230 Beech St,Pottstown,PA,19464,42,42091,Montgomery County,40.24939,-75.648331,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42026,42024,2017-2018,22,0.0,1,22
4219710,Pottsville Area SD,42,1501 W Laurel Blvd,Pottsville,PA,17901,42,42107,Schuylkill County,40.683582,-76.212961,39060,"Pottsville, PA",2,N,N,N,N,4217,42123,42029,2017-2018,32,0.0,1,32
4219800,Punxsutawney Area SD,42,475 Beyer Ave,Punxsutawney,PA,15767,42,42065,Jefferson County,40.955536,-78.974722,N,N,0,N,N,N,N,4205,42066,42025,2017-2018,33,20.17,3,"33, 41, 42"
4219830,Purchase Line SD,42,16559 Route 286 Highway E,Commodore,PA,15729,42,42063,Indiana County,40.735066,-78.918668,26860,"Indiana, PA",2,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42066,42041,2017-2018,42,0.0,1,42
4219860,Quaker Valley SD,42,100 Leetsdale Industrial Drive,Leetsdale,PA,15056,42,42003,Allegheny County,40.5634,-80.2149,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42016,42037,2017-2018,21,0.0,1,21
4219890,Quakertown Community SD,42,100 Commerce Drive,Quakertown,PA,18951,42,42017,Bucks County,40.4411,-75.3835,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4208,42145,42024,2017-2018,21,13.97,2,"21, 41"
4219920,Radnor Township SD,42,135 S Wayne Ave,Wayne,PA,19087,42,42045,Delaware County,40.041831,-75.38709200000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42165,42017,2017-2018,21,0.0,1,21
4220040,Reading SD,42,800 Washington St,Reading,PA,19601,42,42011,Berks County,40.336864,-75.92183,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4216,42127,42011,2017-2018,13,0.0,1,13
4220100,Red Lion Area SD,42,Red Lion Area Education Center,Red Lion,PA,17356,42,42133,York County,39.901713,-76.589687,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42094,42028,2017-2018,22,11.52,2,"22, 41"
4220130,Redbank Valley SD,42,920 E Broad St,New Bethlehem,PA,16242,42,42031,Clarion County,41.003325,-79.320769,N,N,0,N,N,N,N,4203,42063,42021,2017-2018,43,0.0,1,43
4220220,Reynolds SD,42,531 Reynolds Rd,Greenville,PA,16125,42,42085,Mercer County,41.340238,-80.396377,49660,"Youngstown-Warren-Boardman, OH-PA",1,566,"Youngstown-Warren, OH-PA",N,N,4203,42007,42050,2017-2018,31,0.0,1,31
4220250,Richland SD,42,1 Academic Avenue Suite 200,Johnstown,PA,15904,42,42021,Cambria County,40.26634,-78.839161,27780,"Johnstown, PA",1,306,"Johnstown-Somerset, PA",N,N,4212,42071,42035,2017-2018,23,0.0,1,23
4220310,Ridgway Area SD,42,62 School Dr,Ridgway,PA,15853,42,42047,Elk County,41.411872,-78.708637,41260,"St. Marys, PA",2,N,N,N,N,4205,42075,42025,2017-2018,33,45.05,2,"33, 41"
4220370,Ridley SD,42,901 Morton Ave Suite 100,Folsom,PA,19033,42,42045,Delaware County,39.891562,-75.335213,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42161,42026,2017-2018,21,0.0,1,21
4220400,Ringgold SD,42,400 Main St,New Eagle,PA,15067,42,42125,Washington County,40.209293,-79.953297,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42049,42046,2017-2018,21,58.54,3,"21, 23, 41"
4220430,Riverview SD,42,701 10th St,Oakmont,PA,15139,42,42003,Allegheny County,40.520694,-79.832114,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42033,42043,2017-2018,21,0.0,1,21
4220460,Rochester Area SD,42,540 Reno St,Rochester,PA,15074,42,42007,Beaver County,40.707532,-80.278339,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42014,42047,2017-2018,41,0.0,1,41
4220520,Rockwood Area SD,42,439 Somerset Ave,Rockwood,PA,15557,42,42111,Somerset County,39.917145000000005,-79.160143,43740,"Somerset, PA",2,306,"Johnstown-Somerset, PA",N,N,4212,42069,42032,2017-2018,42,0.0,1,42
4220550,Rose Tree Media SD,42,308 N Olive St,Media,PA,19063,42,42045,Delaware County,39.921045,-75.390369,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42168,42026,2017-2018,21,0.0,1,21
4220580,South Fayette Township SD,42,3680 Old Oakdale Rd,McDonald,PA,15057,42,42003,Allegheny County,40.37752,-80.169051,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42046,42037,2017-2018,21,0.0,1,21
4220640,Saint Marys Area SD,42,977 S Saint Marys Rd,Saint Marys,PA,15857,42,42047,Elk County,41.403356,-78.55177400000001,41260,"St. Marys, PA",2,N,N,N,N,4205,42075,42025,2017-2018,41,42.37,3,"33, 41, 42"
4220730,Salisbury Township SD,42,1140 Salisbury Rd,Allentown,PA,18103,42,42077,Lehigh County,40.5898,-75.4297,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42133,42018,2017-2018,21,0.0,1,21
4220760,Salisbury-Elk Lick SD,42,196 Smith Avenue,Salisbury,PA,15558,42,42111,Somerset County,39.751833000000005,-79.084543,43740,"Somerset, PA",2,306,"Johnstown-Somerset, PA",N,N,4209,42051,42032,2017-2018,42,0.0,1,42
4220850,Sayre Area SD,42,333 West Lockhart Street,Sayre,PA,18840,42,42015,Bradford County,41.98137,-76.523801,42380,"Sayre, PA",2,N,N,N,N,4210,42110,42023,2017-2018,32,0.0,1,32
4220910,Schuylkill Haven Area SD,42,501 East Main Street,Schuylkill Haven,PA,17972,42,42107,Schuylkill County,40.634085,-76.16788100000001,39060,"Pottsville, PA",2,N,N,N,N,4217,42125,42029,2017-2018,32,0.0,1,32
4220970,Schuylkill Valley SD,42,929 Lakeshore Drive,Leesport,PA,19533,42,42011,Berks County,40.442447,-75.943835,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42005,42029,2017-2018,21,0.0,1,21
